occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020:Stn19:trawl:27-pr2,IYS:GoA2020:Stn19:trawl:27-pr2-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr2,IYS:GoA2020:Stn19:trawl:27-pr2-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr3,IYS:GoA2020:Stn19:trawl:27-pr3-1,Prey proportion in the sample, ,1.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr3,IYS:GoA2020:Stn19:trawl:27-pr3-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr3,IYS:GoA2020:Stn19:trawl:27-pr3-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr3,IYS:GoA2020:Stn19:trawl:27-pr3-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr3,IYS:GoA2020:Stn19:trawl:27-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr4,IYS:GoA2020:Stn19:trawl:27-pr4-1,Prey proportion in the sample, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr4,IYS:GoA2020:Stn19:trawl:27-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr4,IYS:GoA2020:Stn19:trawl:27-pr4-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr4,IYS:GoA2020:Stn19:trawl:27-pr4-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr4,IYS:GoA2020:Stn19:trawl:27-pr4-5,Digestion level IV proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr5,IYS:GoA2020:Stn19:trawl:27-pr5-1,Prey proportion in the sample, ,35,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr5,IYS:GoA2020:Stn19:trawl:27-pr5-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr5,IYS:GoA2020:Stn19:trawl:27-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr5,IYS:GoA2020:Stn19:trawl:27-pr5-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr5,IYS:GoA2020:Stn19:trawl:27-pr5-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr6,IYS:GoA2020:Stn19:trawl:27-pr6-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr6,IYS:GoA2020:Stn19:trawl:27-pr6-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr6,IYS:GoA2020:Stn19:trawl:27-pr6-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr6,IYS:GoA2020:Stn19:trawl:27-pr6-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr6,IYS:GoA2020:Stn19:trawl:27-pr6-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr7,IYS:GoA2020:Stn19:trawl:27-pr7-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr7,IYS:GoA2020:Stn19:trawl:27-pr7-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr7,IYS:GoA2020:Stn19:trawl:27-pr7-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr7,IYS:GoA2020:Stn19:trawl:27-pr7-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr7,IYS:GoA2020:Stn19:trawl:27-pr7-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr8,IYS:GoA2020:Stn19:trawl:27-pr8-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr8,IYS:GoA2020:Stn19:trawl:27-pr8-2,Digestion level I proportion, ,25,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr8,IYS:GoA2020:Stn19:trawl:27-pr8-3,Digestion level II proportion, ,25,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr8,IYS:GoA2020:Stn19:trawl:27-pr8-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr8,IYS:GoA2020:Stn19:trawl:27-pr8-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr9,IYS:GoA2020:Stn19:trawl:27-pr9-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr9,IYS:GoA2020:Stn19:trawl:27-pr9-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr9,IYS:GoA2020:Stn19:trawl:27-pr9-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr9,IYS:GoA2020:Stn19:trawl:27-pr9-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr9,IYS:GoA2020:Stn19:trawl:27-pr9-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr10,IYS:GoA2020:Stn19:trawl:27-pr10-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr10,IYS:GoA2020:Stn19:trawl:27-pr10-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr10,IYS:GoA2020:Stn19:trawl:27-pr10-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr10,IYS:GoA2020:Stn19:trawl:27-pr10-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr10,IYS:GoA2020:Stn19:trawl:27-pr10-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr11,IYS:GoA2020:Stn19:trawl:27-pr11-1,Prey proportion in the sample, ,20,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr11,IYS:GoA2020:Stn19:trawl:27-pr11-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr11,IYS:GoA2020:Stn19:trawl:27-pr11-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr11,IYS:GoA2020:Stn19:trawl:27-pr11-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:27-pr11,IYS:GoA2020:Stn19:trawl:27-pr11-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-1,Stomachs analyzed, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-2,"Consumer's average weight, g", ,1334,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-3,"Consumer's average length,cm", ,52.1,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:28-p,IYS:GoA2020:Stn19:trawl:28-p-6,Number of full stomachs (fullness score - 3-4), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:28-pr1,IYS:GoA2020:Stn19:trawl:28-pr1-1,Prey proportion in the sample, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr1,IYS:GoA2020:Stn19:trawl:28-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr1,IYS:GoA2020:Stn19:trawl:28-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr1,IYS:GoA2020:Stn19:trawl:28-pr1-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr1,IYS:GoA2020:Stn19:trawl:28-pr1-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr2,IYS:GoA2020:Stn19:trawl:28-pr2-1,Prey proportion in the sample, ,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr2,IYS:GoA2020:Stn19:trawl:28-pr2-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr2,IYS:GoA2020:Stn19:trawl:28-pr2-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr2,IYS:GoA2020:Stn19:trawl:28-pr2-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr2,IYS:GoA2020:Stn19:trawl:28-pr2-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr3,IYS:GoA2020:Stn19:trawl:28-pr3-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr3,IYS:GoA2020:Stn19:trawl:28-pr3-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr3,IYS:GoA2020:Stn19:trawl:28-pr3-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr3,IYS:GoA2020:Stn19:trawl:28-pr3-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr3,IYS:GoA2020:Stn19:trawl:28-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr4,IYS:GoA2020:Stn19:trawl:28-pr4-1,Prey proportion in the sample, ,34,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr4,IYS:GoA2020:Stn19:trawl:28-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr4,IYS:GoA2020:Stn19:trawl:28-pr4-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr4,IYS:GoA2020:Stn19:trawl:28-pr4-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr4,IYS:GoA2020:Stn19:trawl:28-pr4-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr5,IYS:GoA2020:Stn19:trawl:28-pr5-1,Prey proportion in the sample, ,40,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr5,IYS:GoA2020:Stn19:trawl:28-pr5-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr5,IYS:GoA2020:Stn19:trawl:28-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr5,IYS:GoA2020:Stn19:trawl:28-pr5-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr5,IYS:GoA2020:Stn19:trawl:28-pr5-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr6,IYS:GoA2020:Stn19:trawl:28-pr6-1,Prey proportion in the sample, ,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr6,IYS:GoA2020:Stn19:trawl:28-pr6-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr6,IYS:GoA2020:Stn19:trawl:28-pr6-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr6,IYS:GoA2020:Stn19:trawl:28-pr6-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr6,IYS:GoA2020:Stn19:trawl:28-pr6-5,Digestion level IV proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr7,IYS:GoA2020:Stn19:trawl:28-pr7-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr7,IYS:GoA2020:Stn19:trawl:28-pr7-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr7,IYS:GoA2020:Stn19:trawl:28-pr7-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr7,IYS:GoA2020:Stn19:trawl:28-pr7-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:28-pr7,IYS:GoA2020:Stn19:trawl:28-pr7-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-1,Stomachs analyzed, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-2,"Consumer's average weight, g", ,578,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-3,"Consumer's average length,cm", ,39.4,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:29-p,IYS:GoA2020:Stn19:trawl:29-p-6,Number of full stomachs (fullness score - 3-4), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn19:trawl:29-pr1,IYS:GoA2020:Stn19:trawl:29-pr1-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr1,IYS:GoA2020:Stn19:trawl:29-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr1,IYS:GoA2020:Stn19:trawl:29-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr1,IYS:GoA2020:Stn19:trawl:29-pr1-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr1,IYS:GoA2020:Stn19:trawl:29-pr1-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr2,IYS:GoA2020:Stn19:trawl:29-pr2-1,Prey proportion in the sample, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr2,IYS:GoA2020:Stn19:trawl:29-pr2-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr2,IYS:GoA2020:Stn19:trawl:29-pr2-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr2,IYS:GoA2020:Stn19:trawl:29-pr2-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr2,IYS:GoA2020:Stn19:trawl:29-pr2-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr3,IYS:GoA2020:Stn19:trawl:29-pr3-1,Prey proportion in the sample, ,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr3,IYS:GoA2020:Stn19:trawl:29-pr3-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr3,IYS:GoA2020:Stn19:trawl:29-pr3-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr3,IYS:GoA2020:Stn19:trawl:29-pr3-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr3,IYS:GoA2020:Stn19:trawl:29-pr3-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr4,IYS:GoA2020:Stn19:trawl:29-pr4-1,Prey proportion in the sample, ,20,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr4,IYS:GoA2020:Stn19:trawl:29-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr4,IYS:GoA2020:Stn19:trawl:29-pr4-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr4,IYS:GoA2020:Stn19:trawl:29-pr4-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr4,IYS:GoA2020:Stn19:trawl:29-pr4-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr5,IYS:GoA2020:Stn19:trawl:29-pr5-1,Prey proportion in the sample, ,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr5,IYS:GoA2020:Stn19:trawl:29-pr5-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr5,IYS:GoA2020:Stn19:trawl:29-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr5,IYS:GoA2020:Stn19:trawl:29-pr5-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr5,IYS:GoA2020:Stn19:trawl:29-pr5-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr6,IYS:GoA2020:Stn19:trawl:29-pr6-1,Prey proportion in the sample, ,23.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr6,IYS:GoA2020:Stn19:trawl:29-pr6-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr6,IYS:GoA2020:Stn19:trawl:29-pr6-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr6,IYS:GoA2020:Stn19:trawl:29-pr6-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn19:trawl:29-pr6,IYS:GoA2020:Stn19:trawl:29-pr6-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-1,Stomachs analyzed, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-2,"Consumer's average weight, g", ,463,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-3,"Consumer's average length,cm", ,36,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn20:trawl:30-p,IYS:GoA2020:Stn20:trawl:30-p-6,Number of full stomachs (fullness score - 3-4), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn20:trawl:30-pr1,IYS:GoA2020:Stn20:trawl:30-pr1-1,Prey proportion in the sample, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn20:trawl:30-pr1,IYS:GoA2020:Stn20:trawl:30-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn20:trawl:30-pr1,IYS:GoA2020:Stn20:trawl:30-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
